Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Employment in Services(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Female Employment in Services(%),Unemployment(%),Female Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Agriculture value added(%),Industry value added(%),Services value added(%),Expense(% of GDP),GDP per capita,GDP growth rate,Foreign Direct Investment,Exports of goods and services,Imports of goods and services,Male life expectancy,Female life expectancy,Inflation rate,Year,Country
5391428.0,2767519.0,2623909.0,11.2,9.9,10.0,37.0610758006483,3.23495426577636,59.7039263792458,1.75086955114785,21.1001599366137,77.1490685727006,14.387,14.599,91112160800.7668,5.41930597622937,-1896474811.73334,1365401995.08334,1.4985946805378,29.956654996582,59.1835880081695,39.5145792054508,16899.448680529,6.79058214015053,2115832960.23964,77.0810820862371,78.0274155953488,71.6,78.8,0.957018132975143,2010.0,Slovak Republic
5386406.0,2765994.0,2620412.0,11.4,9.8,10.0,37.9266159480536,3.58695619783239,58.486427854114,2.03163364690925,22.1307220799823,75.8376442731085,12.023,12.832,89342984697.5246,-5.94964652042754,-473364047.900781,1705941642.80625,1.90942987698677,29.2871824292761,59.2772889220554,41.9431939116331,16586.7527805228,-5.50533842350008,1521083444.32739,68.0960564898296,68.6182956025341,71.3,78.7,1.61510464058238,2009.0,Slovak Republic
5379233.0,2763244.0,2615989.0,10.7,9.9,10.0,40.1243211999039,3.95515768596785,55.9205211141282,2.17383735646623,24.360867163689,73.4652954798448,9.514,10.946,100830060552.902,5.44942506504458,-1721963444.32344,2380067686.37031,2.36047432017713,32.9163890677556,54.837861450192,34.8379095855697,18744.3192278346,5.36337695604814,4640891412.00327,80.2044674152301,82.2600055764106,70.9,78.7,4.59817976325028,2008.0,Slovak Republic
5374622.0,2761455.0,2613167.0,10.1,10.0,10.0,39.3757062062927,4.21025276718218,56.4140410265251,2.24016321772078,24.2395802972894,73.520353638395,11.16,12.686,86587749517.9724,11.6165887657546,-2395024123.20667,1848267798.02746,2.13456038332977,33.4007648001191,54.0259934795585,34.8508787281228,16110.4817265237,10.818631131365,5058234422.17002,83.3772425819148,83.2027826349668,70.5,78.1,2.7567237163814,2007.0,Slovak Republic
5373054.0,2761210.0,2611844.0,10.0,9.9,10.0,38.8140080800785,4.38813094339376,56.7978609765277,2.38943442489183,24.7357014062755,72.8748641688327,13.395,14.763,70751813442.9881,9.02782849045383,-1963248042.47647,1196846843.37882,1.69161295680886,34.2253304669146,53.6189033144475,36.9739601689895,13167.8954730379,8.92568695741896,5701436726.94246,81.2803496633307,83.711856062905,70.4,78.2,4.48333120449611,2006.0,Slovak Republic
5372807.0,2761613.0,2611194.0,10.1,10.0,10.0,38.823096898643,4.74776474522095,56.4291383561361,2.62708889736742,25.2239603204884,72.1488490398067,16.276,17.259,62547753148.4638,10.4860604155379,-1598913526.68638,920239889.481712,1.47125970663954,32.0563158138445,54.8097720625407,38.5685975641289,11641.5410321763,6.48493201622816,3923508331.49579,72.6301406940614,76.0753204676849,70.1,77.9,2.70908494588384,2005.0,Slovak Republic
5372280.0,2761913.0,2610367.0,10.0,9.7,10.0,39.0786794521501,5.06769351111372,55.853581239083,2.8072484143072,26.1115175243576,71.0812340613353,18.206,19.215,57215475076.2986,9.32734529102632,-2199060076.25638,861935988.340929,1.50647353218952,32.1708840398951,54.8778447629321,37.2826789817952,10650.1290097126,5.38949898648073,4063498784.60235,69.3444966416003,70.8779633799851,70.3,77.8,7.54850088183423,2004.0,Slovak Republic
5373374.0,2762896.0,2610478.0,9.6,9.7,10.0,38.3328012634875,5.79394460492561,55.8732541315869,3.5069206317423,25.7230245538508,70.7699546967687,17.549,17.773,46616149116.7411,0.748333081859982,-2260491697.9596,778731535.7349,1.67051880193861,30.7779711731675,56.3942388071508,39.7068446195437,8675.39633696465,4.85669820233045,969200518.93397,62.7757965063135,63.2227097144907,69.8,77.6,8.55414305406645,2003.0,Slovak Republic
5376912.0,2764892.0,2612020.0,9.5,9.6,10.0,38.4088505121781,6.17551118572673,55.4156383020952,4.05365664216643,26.265051352124,69.6813944742799,18.541,18.57,35243658398.7546,5.88379107165471,-86535125.0619609,672806909.619217,1.9090155227557,29.3177460076999,58.1907777604399,44.2036122962049,6554.62808369461,4.41725391613221,4212437461.03101,57.0983859090013,63.5007821368864,69.8,77.6,3.12714222984608,2002.0,Slovak Republic
5378867.0,2766125.0,2612742.0,9.5,9.7,10.0,37.5990409411685,6.15075264981992,56.2502064090116,3.7395527849857,25.5382394939274,70.7222077210869,19.148,18.596,30726659550.9717,5.49581449979652,20436474.5598425,610002523.666142,1.9852549303455,29.9245857999101,57.5097503938808,43.8308376763311,5712.47802761654,2.92515903371795,1532584052.08438,57.2605092112671,64.6706220116446,69.5,77.5,7.3296201911553,2001.0,Slovak Republic
5388720.0,2770722.0,2617998.0,10.2,9.8,10.0,37.2577007119194,6.65093090553019,56.0913207561548,3.98759589653021,25.5049013206307,70.5075027828391,18.546,18.404,29215726004.7765,2.54903724791824,-116401042.327843,463544513.32706,1.58662671347368,29.5100486010771,57.225187835805,52.1902129851671,5421.6448441887,0.789225596183911,2183119136.13344,53.305266831721,55.6339961270251,69.1,77.2,12.0357805974299,2000.0,Slovak Republic
2120461.0,1055684.0,1064777.0,,,9.0,32.1613485497339,4.03410635710381,63.804446939723,3.37755891178796,18.3543690261541,78.268072062058,3.652,3.714,69148468417.3208,,,1050587630.14708,1.51932161939818,29.7010805373138,57.74956134939,,32610.110922729,2.11259184318999,1447634542.25339,83.2510531969521,76.8473914946355,,,7.44687717385838,2023.0,Slovenia
2112076.0,1051860.0,1060216.0,8.3,10.6,9.0,30.1810819731393,4.27115340788533,65.5477646189754,3.83275637784318,17.0279661346575,79.1394935756979,4.011,4.319,59927702746.2843,,-1157977563.58172,1024902754.1323,1.7102320081773,28.0098304707693,58.0693502952181,40.664231541114,28373.8382265999,2.69923755687375,2180392923.46606,93.9826603175574,92.2369346587529,78.6,84.1,8.83369886749452,2022.0,Slovenia
2108079.0,1050160.0,1057919.0,9.0,11.0,9.0,30.0373879014837,3.99663428655099,65.9660781014006,3.6424847862585,16.7086761290777,79.6486187553155,4.744,5.318,61529280461.092,6.85746250727736,-744537390.674407,929860969.86045,1.51124954313166,28.1735361942182,57.8342881675031,43.641409550756,29187.369382785,8.38965032094461,2219247755.80675,83.9773432516293,78.1053851047869,77.7,83.8,1.91706506089259,2021.0,Slovenia
2102419.0,1047544.0,1054875.0,8.9,11.4,9.0,34.0736833621209,4.01115320144424,61.9151634364348,3.6887114655604,19.1509906301409,77.1600743866676,4.971,5.63,53384760135.1581,-4.98441422103272,-277963702.877822,1012867527.92529,1.89729714128329,28.9448814140077,57.1774558808323,45.9704815489195,25392.0651093612,-4.08499815297814,506269486.820006,78.2717999916943,69.2772085932473,77.8,83.4,-0.05485681576061,2020.0,Slovenia
2088385.0,1043169.0,1045216.0,9.3,9.9,9.0,34.1215209578654,4.24234869169165,61.636130350443,3.44649246641629,20.4398955863943,76.1136119471894,4.446,4.957,53909922735.545,3.41970235199318,-830877339.599999,954424785.450979,1.77040651705792,28.5562740977565,56.5174939998697,38.0016954736742,25814.1687167572,3.50525166840163,2151537534.12248,84.3570583498527,75.687217335396,78.7,84.5,1.63052260754344,2019.0,Slovenia
2073894.0,1040686.0,1033208.0,9.4,9.9,9.0,33.4064820551637,5.32602049588526,61.267395712203,4.81305800466103,20.3858815778051,74.8010604175338,5.108,5.7,53689067639.9176,5.14232680317173,-805753452.494117,1069133470.13412,1.99134296260198,28.0718729650095,56.5036144676369,38.1248166755696,25888.0481065655,4.37908171612922,1538137615.35452,85.5686370516669,77.0448569241837,78.5,84.4,1.7386086198818,2018.0,Slovenia
2066388.0,1039905.0,1026483.0,9.8,9.9,9.0,33.2926969162904,5.46182644878039,61.2454766349292,4.75564371570777,19.0052865761003,76.2390697081919,6.564,7.481,48153200134.6613,6.49420967526501,-875746922.898825,815251366.217649,1.69303673263207,28.0311742193249,56.5851812852398,39.3057316565459,23303.077705959,5.17440453956443,1196228604.6928,83.8819801621931,74.820155682477,78.2,84.0,1.42910743319306,2017.0,Slovenia
2065042.0,1040428.0,1024614.0,9.9,9.5,9.0,33.203191012657,4.94199199521152,61.8548169921315,4.1050844976996,19.1581626028927,76.7367528994077,8.0,8.588,44290685824.0682,5.05648515437119,-1134673098.13541,819951763.673932,1.85129615497703,27.5997956172164,56.6168276408096,41.6469683532828,21447.8377796036,3.03441395415184,1446274234.68465,78.4365866675597,69.8018614128279,78.2,84.3,-0.054999541670474,2016.0,Slovenia
2063531.0,1040389.0,1023142.0,10.0,9.6,9.0,32.0492083058855,6.94881979637492,61.0020806021354,7.05558978473824,18.2669207586461,74.6774894566157,8.962,10.033,42709468274.8137,0.65315779289665,-1329539282.45195,842919133.265625,1.97361186480213,27.6272123283146,56.278935273132,43.4471901008916,20697.2748530619,2.39330872436074,1730147099.28225,77.6641701406595,69.5541975738436,77.8,83.9,-0.525552285820877,2015.0,Slovenia
2061980.0,1040109.0,1021871.0,10.3,9.2,9.0,31.0153608726074,9.39493812709395,59.5897010002986,9.4180927460942,17.9370869781122,72.6450590167692,9.668,10.546,49514466379.6057,4.27118524835097,-458846900.391763,901834158.420389,1.82135489758977,27.773620382746,56.3977533700188,44.9946023624038,24013.0682060959,2.76283164316371,1019380613.4972,76.6524478122161,69.8192572845302,78.2,84.1,0.19934382657075,2014.0,Slovenia
2059953.0,1039719.0,1020234.0,10.2,9.4,9.0,31.073884567929,8.38662964765652,60.5395956548442,8.0938069856369,18.3419586228274,73.5644765615729,10.103,10.909,47867056858.8892,0.0151374912777698,-647910432.369021,876336110.169806,1.8307708216806,27.136357331722,56.9767649955258,54.3502452341645,23236.9655321695,-0.823777238320488,104022716.62865,74.9589463655648,70.2098430668378,77.2,83.6,1.76920085881907,2013.0,Slovenia
2057159.0,1038993.0,1018166.0,10.7,9.4,9.0,31.0120774824257,8.26834723733527,60.7196832305646,7.72405034006218,18.2736503155107,74.0025354167503,8.841,9.37,46167053954.3367,-5.21073963064647,-726242214.241406,843016656.628125,1.82601354087255,27.0724390429475,57.688460637012,43.7405398371406,22442.1417859955,-2.9155386026986,33537889.4917908,73.5453480307472,70.1111005422282,77.1,83.3,2.59741386039003,2012.0,Slovenia
2052843.0,1036939.0,1015904.0,10.7,9.1,9.0,31.7206926181709,8.42915716957035,59.8501502122588,7.73447455660727,18.3728715634588,73.8926538799339,8.166,8.173,51199194599.3094,-0.883838799126096,-700270416.459145,1044910185.3502,2.04087230966772,26.5487234278155,58.1676012805429,45.1541510022793,24940.6284841605,0.655439911782537,875946337.676011,70.7829460940809,69.5494096562379,76.8,83.3,1.8028517194191,2011.0,Slovenia
2048583.0,1034057.0,1014526.0,10.9,9.1,9.0,32.6356512969045,8.66720111717396,58.6970441438879,8.33749398596574,20.5416715838016,71.1210613749217,7.236,7.018,47793117240.9001,-2.30267100547803,-638605672.633335,869560098.850002,1.81942536718625,26.3518668029855,58.6420215397293,43.7013564589369,23329.8417691156,1.11213741551349,319143932.57504,64.8408281230436,63.765747302319,76.3,82.7,1.80117022137134,2010.0,Slovenia
2039669.0,1030478.0,1009191.0,10.7,9.2,9.0,33.2241656201086,8.94211804361145,57.83371633628,8.77951535612428,21.7108593319701,69.5096253119056,5.858,5.806,49975540954.8465,-6.59860214314472,-838607352.022656,880259739.487109,1.76138111297772,27.3824377206038,58.1407454334313,43.0821564143849,24501.7897290425,-7.59058742979862,-346971372.900937,57.962823638698,56.5194773849398,75.8,82.3,0.839262246793887,2009.0,Slovenia
2021316.0,1022713.0,998603.0,10.8,9.1,9.0,35.1800378836928,8.4272646146835,56.3925971208795,8.19894728475417,22.6570020577404,69.1440506575055,4.371,4.822,55509332322.3578,2.03875987670668,-1460027778.36094,976250711.269531,1.75871456280572,29.7553678451099,56.0214422882231,38.3374391865371,27461.9764165315,3.37223803792983,1080741791.92197,66.6359175894349,68.7511760753667,75.4,82.3,5.64742380573935,2008.0,Slovenia
2018122.0,1024184.0,993938.0,9.8,9.2,9.0,35.3138952274505,9.71396637204987,54.9721384004996,9.98590599364986,22.9976539865424,67.0164400198078,4.818,5.835,47880266542.577,6.51754883829892,-1104814982.74785,973325837.753336,2.03283295611526,30.5983193876711,54.9677820668108,37.1251875774128,23725.1596001515,7.13923175447022,1884506372.67516,68.1644475188117,69.4986468322083,75.0,82.3,3.65749563284099,2007.0,Slovenia
2006868.0,1022564.0,984304.0,9.4,9.1,9.0,35.525626799985,9.49301200613398,54.981361193881,9.09015920151777,23.6643845032858,67.2454562951965,5.95,7.193,39260368837.0342,5.00794294063407,-495326809.685108,821349893.363442,2.09205852541218,30.1134067265623,55.6205607130212,40.1447126070957,19563.005059144,5.90878423882104,692021551.718703,65.2348404381098,65.2830726480487,74.55,81.8,2.45792444195865,2006.0,Slovenia
2000474.0,1021111.0,979363.0,9.1,9.4,9.0,37.1152819642479,8.98265880130846,53.9020592344436,8.96095968331191,25.3729686734062,65.6660716432819,6.506,7.036,35947936823.7781,2.70355157809034,-340231314.51312,871425195.87116,2.42413132120213,29.8114014464119,55.5385754578261,41.69128231158,17969.7095907161,3.85412678549184,970800000.0,60.2413029718392,60.8859812460752,74.1,81.3,2.45150132316475,2005.0,Slovenia
1997012.0,1019999.0,977013.0,9.0,9.3,9.0,36.3832754085546,9.69428393353264,53.9225462958072,9.68592840374776,25.38328806445,64.9307835318022,6.012,6.405,34156553313.4031,2.96403893621842,-480792227.204783,820487045.341305,2.40213653237473,30.2634915340612,54.981322445475,41.3467605216623,17103.8297783905,4.54601954702534,763100000.0,55.4710149538959,56.9289185128662,73.5,81.1,3.59297594249509,2004.0,Slovenia
1995733.0,1019495.0,976238.0,8.7,9.7,9.0,37.1429491908033,8.39635972591296,54.4606910832837,8.28994823049743,26.0700778127568,65.6399739567458,6.479,7.018,29360575031.8177,3.18777098065688,,650673377.299549,2.21614657272353,30.2933302648589,54.9031706496739,42.0568840784597,14711.674874253,3.19503110972916,535600000.0,51.4798131882271,51.8002139393991,73.2,80.7,5.54416421752901,2003.0,Slovenia
1994530.0,1019190.0,975340.0,8.8,9.4,9.0,38.7886211648404,9.57714312825235,51.6342357069072,9.54113890442577,28.6793494806749,61.7795116148993,5.922,6.271,23214593516.2095,4.14811432796236,,671895261.845387,2.89427967530958,30.0414822046327,54.2485529138735,42.349476616953,11639.1297780477,3.28258346542935,1849800000.0,52.9416529201899,51.9388053692256,72.3,79.9,7.48077770703754,2002.0,Slovenia
1992060.0,1018167.0,973893.0,8.8,9.3,9.0,38.645012736321,9.90221651308804,51.4527707505909,9.67297117447383,28.9216192647437,61.4054095607825,5.682,6.016,20668868706.8115,4.70107425499265,,562584402.764067,2.72189257546866,30.5980485599949,54.3008489430767,,10375.6255869861,2.82868664233322,501200000.0,52.2659847153184,53.3172388153655,72.1,79.6,8.37966587492204,2001.0,Slovenia
1988925.0,1017180.0,971745.0,9.1,9.3,9.0,37.6631320688706,9.57661705899328,52.7601394526406,9.68823348456185,28.3016948413554,62.0103138980867,6.92,7.064,20159190701.6789,-0.451918440925056,,605315325.010762,3.00267671439981,30.4454054896668,53.7987136396056,,10135.7219109212,3.4979164509992,135800000.0,50.4595684798996,54.1607801015593,71.9,79.1,8.91174418658769,2000.0,Slovenia
10536632.0,5230587.0,5306045.0,,,10.0,17.2936504759236,1.77000108662705,80.9363484374494,0.833878866593104,7.31893071714148,91.8471500562216,7.611,7.866,584960475767.32,,21689019946.8267,5812729729.19205,0.993696150422338,23.2510140537579,65.2205380627646,,55516.836477474,-0.310670184725893,23001110544.8,55.1715976331361,51.1944284442583,,,8.54862489748902,2023.0,Sweden
10486941.0,5207363.0,5279578.0,10.0,9.0,10.0,17.2388778682109,1.86057053256374,80.9005515992253,0.814329972306453,7.37482434731159,91.8108867687301,7.392,7.908,579895717343.956,,24931257201.3469,6032082684.69025,1.04020128176122,24.0248816282995,63.7124393308271,32.2346800481688,55296.9371472535,1.45928850757269,47939405794.3247,53.8802781349213,51.974737140744,81.5,84.8,8.36929098869189,2022.0,Sweden
10415811.0,5173965.0,5241846.0,11.0,8.8,10.0,18.1450136411224,1.97265666066433,79.8823296982132,1.01015720956189,7.89335477904761,91.0964880113905,8.722,9.054,637186904843.636,3.90671813136998,26065558328.9556,7104124764.26142,1.11492008235868,23.055527700903,64.5633496533133,32.9123112765962,61174.9680215622,5.9375085730744,54838836963.2492,47.2996459572001,42.9783402221752,81.3,84.9,2.16319736447153,2021.0,Sweden
10353442.0,5144095.0,5209347.0,10.9,9.5,10.0,18.3128038564985,1.72751125387053,79.9597048318107,0.762643373613207,7.32075047186788,91.9165638629771,8.291,8.285,545147614972.141,-2.68778121288132,19223676366.7372,6539954285.36968,1.19966667848375,21.8123640454111,65.6685809019677,34.8791012428256,52653.7565934247,-2.00533750353763,18517762637.6113,44.2599429832196,40.0708387887778,80.6,84.2,0.497367318853572,2020.0,Sweden
10278887.0,5109760.0,5169127.0,11.1,8.6,10.0,18.4205700552083,1.68891488560038,79.8905150591913,0.698520518936519,7.10735085387868,92.1941701168806,6.833,6.957,532169294165.94,2.4535682406356,15442123929.4842,6870014931.25254,1.29094538271318,22.2925738902775,65.1167799059212,31.331078945366,51773.0464558993,2.54964785253048,15882460441.2862,48.2412138172619,44.2798696637669,81.5,84.8,1.78415097403835,2019.0,Sweden
10175214.0,5062643.0,5112571.0,11.4,9.1,9.0,18.1788209466642,1.73134830182895,80.0898505293033,0.837649790452414,7.13738329764988,92.0249669118977,6.365,6.236,551312498430.164,0.034019856694826,9966616885.67046,7052616704.28842,1.27924121516752,22.1851163555491,64.992318918664,31.9437622149225,54181.9069780904,1.90296458840773,-714153381.400273,45.8909449211588,44.2387507945047,80.9,84.3,1.95353530127028,2018.0,Sweden
10057698.0,5009664.0,5048034.0,11.5,9.1,9.0,18.1651582664552,1.83096270302102,80.0038991291275,1.01531628896619,7.08758316728022,91.8971005437536,6.718,6.441,536083940228.684,1.95275442836005,7614581786.87161,7050880950.70757,1.31525688825892,22.1637052639296,64.9976750564653,31.9272025376033,53300.8587281785,1.82515601494717,24305209924.7369,43.8942356892688,42.027014731043,80.8,84.1,1.79449904665589,2017.0,Sweden
9923085.0,4950928.0,4972157.0,11.8,9.2,9.0,18.1994641845579,1.88551945651131,79.9150368537074,1.00110269869188,6.93661028360998,92.0623299576784,6.99,6.585,514218206628.325,0.564122572175947,1332750654.7834,6553264962.68878,1.27441325068162,21.9558674023311,65.2445345299237,32.0365400392302,51820.3972482676,2.34974080432539,15470455705.9977,42.9104474221915,40.3533533269797,80.6,84.1,0.984269244577992,2016.0,Sweden
9799186.0,4897627.0,4901559.0,11.7,9.3,9.0,18.2878779282714,2.03610707390616,79.6760149978224,1.02259942096718,6.90436076167172,92.0729960903697,7.432,7.291,501698263620.663,2.47789426491178,3576001088.343,6536578589.85484,1.30289041518333,22.2836678486062,65.1916644315761,32.3526346696221,51197.9529341175,4.41014067579341,9777569491.28413,43.7085174083032,40.4486565234909,80.4,84.1,-0.0467847449832812,2015.0,Sweden
9696110.0,4852888.0,4843222.0,11.9,9.2,9.0,18.6045586378898,1.97428107967405,79.4211391198259,0.910908193375044,7.19484619954315,91.8942900394604,7.954,7.695,577730245154.162,1.67370573852827,12093659836.3015,7230805221.26841,1.25158848475017,21.6085141016575,65.9159423193025,33.2570490627025,59583.7140001673,2.2957638087284,-6039792919.86721,43.4579909644641,40.3646558011829,80.4,84.2,-0.179638494114635,2014.0,Sweden
9600379.0,4810264.0,4790115.0,11.8,9.4,9.0,19.1595026205861,2.03329876817288,78.8071986112411,0.977122309656574,7.75650920696304,91.2663684833804,8.052,7.888,584128116410.29,0.220817407527974,13430362377.4845,7188394791.40094,1.23061954894016,21.9848966910329,65.4243344404748,33.7230755160192,60844.2767113975,1.13771649797086,1487752726.31221,42.7354944580727,38.9043189029996,80.2,83.8,-0.0442929701485858,2013.0,Sweden
